user_id,signup_date,cohort_month,last_activity_date,days_since_signup,days_since_last_activity,sessions_7d,sessions_30d,onboarding_completed,first_purchase_done,purchase_count_90d,gmv_90d_rub,aov_rub,refund_rate_90d,promo_share_90d,price_sensitivity,category_affinity_top,loyalty_level,has_subscription,preferred_channel,push_opt_in,email_opt_in,sms_opt_in,push_open_rate_90d,email_open_rate_90d,click_rate_90d,send_time_pref,device,city_tier,support_tickets_90d,nps_last,churn_risk,ltv_proxy,push_sent_30d,email_sent_30d,inapp_shown_30d,channel_fatigue_score,last_campaign_type,days_since_last_campaign,crm_conversions_90d,true_value_tier,true_lifecycle_stage,true_price_segment,true_segment_label,true_recommended_channel,true_next_goal,product_views_7d,product_views_30d,add_to_cart_30d,wishlist_items,last_view_category,days_since_last_cart_add,abandoned_cart_flag,cart_value_rub,true_trigger_event,true_nba_action
u001136,2025-05-22,2025-05,2025-12-28,225,5,3,4,1,1,0,0,2584,0.075,0.386,0.496,Дом,,0,email,1,1,1,0.261,0.219,0.084,день,Android,2,1,6,0.652,0,7,1,5,0.455,реактивация,16,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,17,48,1,0,Путешествия,19.0,1,431,abandoned_cart,cart_recovery
u001137,2025-04-15,2025-04,2025-11-01,262,62,0,6,1,0,0,0,1399,0.246,0.49,0.586,Путешествия,,0,inapp,1,1,1,0.01,0.099,0.099,утро,iOS,2,1,3,1.0,0,2,3,2,0.503,удержание,7,0,High,Dormant,Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,0,0,0,Путешествия,,1,714,abandoned_cart,cart_recovery
u001138,2025-07-30,2025-07,2025-11-21,156,42,0,0,1,0,0,0,2642,0.008,0.39,0.494,Дом,Silver,0,email,1,1,0,0.011,0.105,0.026,ночь,iOS,3,0,8,1.0,0,6,5,2,0.6,промо,2,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,1,2,Дом,13.0,0,2921,none,winback
u001139,2025-04-22,2025-04,2025-12-20,255,13,1,6,1,1,5,11212,2089,0.014,0.292,0.352,Электроника,Silver,0,inapp,1,1,0,0.233,0.18,0.08,день,Web,3,0,3,0.503,11212,4,1,2,0.381,удержание,23,1,VIP,Active_Buyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,38,1,1,Электроника,16.0,0,2070,none,apology_help
u001140,2025-04-15,2025-04,2025-11-13,262,50,0,12,1,1,5,10653,2151,0.215,0.327,0.435,Электроника,Gold,1,email,1,0,0,0.171,0.042,0.108,утро,Android,2,0,6,0.707,12656,6,1,2,0.495,промо,37,0,VIP,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,27,2,1,Электроника,42.0,0,1583,none,winback
u001141,2025-11-13,2025-11,2025-12-22,50,11,2,6,0,0,0,0,3210,0.1,0.42,0.512,Одежда,,1,email,1,1,1,0.278,0.376,0.13,вечер,iOS,1,0,5,0.667,0,5,4,4,0.385,промо,2,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,1,50,1,0,Одежда,15.0,0,2293,none,content_reco
u001142,2025-06-21,2025-06,2025-12-18,195,15,1,2,1,0,0,0,2632,0.167,0.426,0.645,Одежда,Silver,0,email,0,0,0,0.0,0.031,0.0,вечер,iOS,3,1,4,0.77,0,4,4,8,0.684,реактивация,63,0,High,Active_NonBuyer,Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,4,17,1,0,Одежда,10.0,1,1262,abandoned_cart,cart_recovery
u001143,2025-12-23,2025-12,2025-12-20,10,13,0,9,0,1,2,6785,3196,0.03,0.144,0.276,Спорт,Silver,0,push,1,1,0,0.325,0.264,0.074,день,iOS,2,0,8,0.451,6785,5,4,1,0.361,upsell,17,0,High,New_Unactivated,Not_Price_Sensitive,Activation,inapp,активация,5,56,0,0,Спорт,,0,0,none,onboarding_nudge
u001144,2025-11-21,2025-11,2025-12-24,42,9,0,6,1,1,3,17610,5476,0.014,0.327,0.406,Спорт,,0,push,1,1,0,0.205,0.276,0.043,день,Android,3,0,5,0.47,17610,4,1,3,0.371,промо,21,0,VIP,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,email,upsell,0,43,2,0,Спорт,4.0,0,5016,none,personalized_upsell
u001145,2025-05-14,2025-05,2025-12-31,233,2,2,4,1,0,0,0,2754,0.044,0.271,0.467,Электроника,Silver,1,push,1,0,0,0.344,0.004,0.108,утро,iOS,3,1,5,0.627,0,3,2,3,0.424,активация,3,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,17,24,1,0,Электроника,22.0,1,910,abandoned_cart,cart_recovery
u001146,2025-10-21,2025-10,2025-12-23,73,10,3,8,1,0,0,0,7283,0.083,0.38,0.402,Одежда,,0,inapp,1,1,1,0.381,0.311,0.133,ночь,Android,3,1,3,0.623,0,4,2,7,0.37,промо,22,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,5,39,0,0,Одежда,,0,0,none,apology_help
u001147,2025-11-25,2025-11,2025-12-17,38,16,3,6,1,0,0,0,3854,0.095,0.481,0.601,Дом,Gold,1,email,1,0,0,0.277,0.016,0.041,вечер,Android,1,0,9,0.708,0,10,4,3,0.596,промо,36,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,push,активация,13,67,1,0,Дом,11.0,0,3343,none,content_reco
u001148,2025-05-08,2025-05,2025-12-26,239,7,0,1,0,1,2,3702,1746,0.193,0.248,0.268,Электроника,,0,sms,1,0,0,0.103,0.036,0.018,утро,iOS,2,2,1,0.541,3702,7,6,3,0.641,удержание,3,0,High,Active_Buyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,7,9,0,0,Электроника,,0,0,none,apology_help
u001149,2025-04-17,2025-04,2025-12-10,260,23,0,3,0,1,1,882,869,0.087,0.288,0.251,Одежда,Silver,0,push,1,1,0,0.191,0.143,0.0,вечер,Android,1,0,5,0.639,882,3,3,4,0.463,удержание,51,0,High,Active_NonBuyer,Not_Price_Sensitive,Retention,push,удержание,0,24,0,0,Одежда,,0,0,none,content_reco
u001150,2025-04-03,2025-04,2025-11-03,274,60,1,5,0,1,1,3395,3875,0.107,0.729,0.86,Путешествия,,0,email,1,1,0,0.0,0.165,0.094,день,Android,3,0,8,0.912,3395,6,1,4,0.547,удержание,25,0,High,Dormant,Promo_Hunter,Reactivation,push,реактивация,0,14,1,0,Авто,7.0,0,3438,none,winback
u001151,2025-10-15,2025-10,2025-12-23,79,10,1,6,1,0,0,0,982,0.101,0.427,0.485,Детские,,1,email,1,1,1,0.359,0.246,0.064,вечер,Android,2,0,8,0.658,0,4,2,3,0.338,удержание,1,2,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,0,81,4,0,Финансы,9.0,1,1451,abandoned_cart,cart_recovery
u001152,2025-02-21,2025-02,2025-12-30,315,3,2,3,1,0,0,0,2176,0.042,0.263,0.202,Спорт,,0,push,1,1,0,0.274,0.347,0.042,вечер,iOS,1,0,9,0.652,0,6,4,6,0.448,реактивация,32,2,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,8,34,2,1,Продукты,7.0,0,1038,none,content_reco
u001153,2025-01-30,2025-01,2025-12-23,337,10,0,5,0,0,0,0,2973,0.11,0.293,0.334,Красота,Silver,0,push,1,1,1,0.336,0.255,0.001,день,Android,1,1,7,0.676,0,7,4,7,0.494,активация,26,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,26,1,1,Красота,47.0,0,2329,none,content_reco
u001154,2025-10-24,2025-10,2025-12-28,70,5,1,12,1,0,0,0,1108,0.063,0.328,0.414,Красота,Silver,0,email,1,1,0,0.402,0.408,0.12,день,Android,2,0,5,0.512,0,3,4,5,0.306,удержание,5,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,7,101,2,0,Финансы,18.0,0,508,none,content_reco
u001155,2025-10-25,2025-10,2025-07-21,69,165,1,1,0,0,0,0,1413,0.015,0.1,0.425,Авто,Silver,0,email,0,1,0,0.0,0.018,0.0,вечер,iOS,2,0,7,1.0,0,5,2,1,0.556,реактивация,4,0,High,Dormant,Not_Price_Sensitive,Reactivation,email,реактивация,6,0,0,0,Авто,,0,0,none,winback
u001156,2025-08-03,2025-08,2025-12-19,152,14,4,4,1,0,0,0,1113,0.145,0.546,0.422,Продукты,Silver,0,email,1,1,1,0.133,0.279,0.065,вечер,iOS,1,0,2,0.727,0,7,2,4,0.482,удержание,3,1,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,14,33,1,1,Продукты,3.0,0,1231,none,apology_help
u001157,2025-09-25,2025-09,2025-09-16,99,108,1,1,1,1,0,0,6220,0.03,0.541,0.679,Продукты,Silver,0,push,1,0,1,0.082,0.043,0.0,день,Web,2,1,5,1.0,0,9,1,3,0.597,удержание,18,0,High,Dormant,Price_Sensitive,Reactivation,push,реактивация,6,0,0,0,Красота,,1,3882,abandoned_cart,cart_recovery
u001158,2025-09-15,2025-09,2025-12-21,109,12,0,8,0,1,4,12190,2993,0.028,0.434,0.477,Продукты,,0,email,1,1,1,0.238,0.51,0.118,вечер,Android,3,0,4,0.46,12190,7,1,3,0.314,сервис/поддержка,32,0,VIP,Active_Buyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,2,89,4,0,Продукты,32.0,0,1733,none,apology_help
u001159,2025-10-30,2025-10,2025-11-28,64,35,0,3,0,0,0,0,1342,0.05,0.066,0.203,Детские,,0,email,1,0,0,0.107,0.034,0.0,вечер,Android,2,0,5,0.919,0,7,4,5,0.64,промо,21,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,2,3,0,0,Детские,,0,0,none,winback
u001160,2025-04-12,2025-04,2025-11-12,265,51,0,1,1,0,0,0,857,0.047,0.382,0.416,Финансы,Platinum,0,push,0,0,1,0.0,0.046,0.001,утро,iOS,1,0,6,1.0,0,4,1,11,0.678,промо,16,0,High,Dormant,Not_Price_Sensitive,Reactivation,inapp,реактивация,0,0,1,0,Финансы,7.0,0,909,none,winback
u001161,2025-12-13,2025-12,2025-12-27,20,6,1,8,1,1,2,2738,1237,0.109,0.164,0.37,Путешествия,Platinum,1,push,1,1,0,0.4,0.255,0.11,вечер,Web,2,0,4,0.41,3464,4,3,4,0.351,промо,17,2,High,Active_Buyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,11,48,2,0,Авто,5.0,0,605,none,apology_help
u001162,2025-04-21,2025-04,2025-11-27,256,36,2,9,0,0,0,0,1414,0.032,0.488,0.585,Продукты,Silver,0,email,0,1,1,0.0,0.231,0.076,утро,Web,2,0,9,0.822,0,11,4,3,0.638,реактивация,5,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,email,реактивация,0,7,0,3,Продукты,,0,0,none,winback
u001163,2025-07-02,2025-07,2025-12-30,184,3,2,8,1,1,5,6360,1473,0.047,0.381,0.403,Продукты,Gold,0,email,1,0,0,0.454,0.042,0.098,ночь,Android,1,0,4,0.385,6869,9,5,3,0.515,сервис/поддержка,22,1,High,Active_Buyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,9,42,1,0,Путешествия,10.0,0,1065,none,apology_help
u001164,2025-11-10,2025-11,2025-12-12,53,21,3,8,1,0,0,0,3089,0.062,0.274,0.455,Электроника,,0,push,1,0,1,0.218,0.007,0.075,вечер,Android,3,0,7,0.715,0,7,1,1,0.49,удержание,41,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,10,36,2,1,Электроника,13.0,0,1256,none,content_reco
u001165,2025-01-02,2025-01,2025-12-24,365,9,1,9,1,0,0,0,920,0.115,0.514,0.701,Дом,,0,email,0,0,0,0.015,0.018,0.073,вечер,Android,2,1,2,0.597,0,7,4,2,0.633,удержание,7,0,High,Active_NonBuyer,Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,0,54,2,1,Дом,7.0,1,576,abandoned_cart,cart_recovery
u001166,2025-11-16,2025-11,2025-12-26,47,7,2,8,1,1,3,9290,3634,0.129,0.466,0.638,Дом,,0,email,1,0,1,0.444,0.039,0.049,вечер,Android,3,1,6,0.418,9290,4,3,3,0.403,реактивация,12,0,VIP,Active_Buyer,Price_Sensitive,VIP_Retention_Upsell,push,upsell,19,65,1,0,Дом,9.0,0,3390,none,personalized_upsell
u001167,2025-02-25,2025-02,2025-12-27,311,6,1,4,0,1,0,0,740,0.067,0.133,0.455,Электроника,,0,inapp,1,0,0,0.283,0.011,0.103,вечер,Android,2,0,4,0.66,0,4,5,2,0.496,промо,18,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,6,31,1,0,Путешествия,12.0,1,372,abandoned_cart,cart_recovery
u001168,2025-05-30,2025-05,2025-12-28,217,5,2,5,0,0,0,0,1917,0.193,0.768,0.891,Спорт,,0,inapp,1,0,0,0.285,0.02,0.104,утро,Web,2,0,8,0.634,0,5,4,3,0.508,удержание,1,0,High,Active_NonBuyer,Promo_Hunter,Promo_Driven,push,промо,17,46,2,1,Спорт,15.0,1,875,abandoned_cart,cart_recovery
u001169,2025-11-06,2025-11,2025-12-19,57,14,2,3,1,0,0,0,1363,0.006,0.284,0.402,Электроника,,0,inapp,1,1,0,0.19,0.113,0.102,вечер,iOS,1,0,7,0.744,0,6,5,7,0.609,реактивация,33,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,7,27,0,0,Электроника,,0,0,none,content_reco
u001170,2025-05-18,2025-05,2025-12-09,229,24,2,4,1,1,1,3700,3453,0.042,0.214,0.285,Дом,Platinum,0,push,1,1,0,0.112,0.113,0.05,день,Android,3,0,6,0.63,4255,5,3,7,0.59,активация,45,0,High,Active_NonBuyer,Not_Price_Sensitive,Retention,push,удержание,4,23,2,0,Электроника,17.0,0,3288,none,content_reco
u001171,2025-07-22,2025-07,2025-12-08,164,25,1,5,1,0,0,0,4413,0.279,0.146,0.348,Путешествия,Gold,0,push,1,0,1,0.297,0.025,0.032,утро,Android,1,1,6,0.801,0,6,3,9,0.601,промо,30,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,7,29,1,0,Путешествия,15.0,1,3189,abandoned_cart,cart_recovery
u001172,2025-11-10,2025-11,2025-12-26,53,7,5,5,1,1,3,9062,3118,0.145,0.263,0.321,Красота,,0,push,1,0,0,0.428,0.02,0.083,день,iOS,2,0,6,0.471,9062,4,2,6,0.451,реактивация,17,1,VIP,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,push,upsell,32,18,1,0,Красота,13.0,0,1998,none,personalized_upsell
u001173,2025-04-28,2025-04,2025-12-30,249,3,0,10,1,1,4,10330,2549,0.063,0.348,0.544,Детские,Gold,1,push,1,1,1,0.385,0.457,0.1,вечер,iOS,1,0,8,0.35,12272,6,4,7,0.377,удержание,23,0,VIP,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,email,upsell,4,78,7,0,Детские,6.0,1,3611,abandoned_cart,cart_recovery
u001174,2025-06-04,2025-06,2025-12-16,212,17,1,10,1,0,0,0,1724,0.016,0.153,0.264,Одежда,,0,email,1,0,0,0.235,0.027,0.089,вечер,iOS,2,1,8,0.647,0,8,4,3,0.575,промо,14,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,43,1,0,Финансы,33.0,1,704,abandoned_cart,cart_recovery
u001175,2025-10-19,2025-10,2025-12-21,75,12,0,3,1,0,0,0,4178,0.031,0.215,0.362,Одежда,Silver,1,push,1,0,1,0.382,0.018,0.04,день,Android,2,0,6,0.728,0,6,4,2,0.47,сервис/поддержка,10,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,27,0,0,Авто,,1,1554,abandoned_cart,cart_recovery
u001176,2025-03-05,2025-03,2025-11-15,303,48,0,4,0,0,0,0,1152,0.003,0.068,0.114,Продукты,,0,push,1,1,1,0.101,0.0,0.022,день,iOS,2,0,7,1.0,0,5,1,5,0.573,удержание,17,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,7,0,0,0,Продукты,,0,0,none,winback
u001177,2025-09-02,2025-09,2025-12-07,122,26,0,5,0,1,1,2412,2555,0.024,0.429,0.494,Одежда,,0,email,0,1,0,0.01,0.328,0.033,утро,Android,2,0,4,0.629,2412,3,5,3,0.478,upsell,1,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,35,1,1,Одежда,5.0,0,2474,none,apology_help
u001178,2025-01-26,2025-01,2025-12-21,341,12,0,4,0,0,0,0,3628,0.097,0.186,0.23,Электроника,Platinum,1,push,1,1,0,0.212,0.331,0.031,день,iOS,1,0,8,0.71,0,7,0,2,0.363,удержание,10,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,36,1,0,Одежда,2.0,1,1717,abandoned_cart,cart_recovery
u001179,2025-04-01,2025-04,2025-12-04,276,29,0,8,1,0,0,0,3307,0.098,0.561,0.762,Дом,,0,email,1,1,0,0.258,0.299,0.069,день,iOS,2,1,6,0.782,0,3,0,6,0.357,удержание,34,0,High,Active_NonBuyer,Promo_Hunter,Reactivation,push,реактивация,0,62,1,0,Дом,4.0,1,973,abandoned_cart,cart_recovery
u001180,2025-03-17,2025-03,2025-12-18,291,15,1,4,1,0,0,0,2673,0.026,0.287,0.371,Продукты,,0,inapp,1,1,0,0.227,0.227,0.088,день,Android,3,1,7,0.735,0,2,3,0,0.332,активация,34,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,1,36,1,1,Продукты,21.0,1,519,abandoned_cart,cart_recovery
u001181,2025-10-22,2025-10,2025-12-23,72,10,4,6,1,0,0,0,2633,0.009,0.529,0.595,Детские,Platinum,0,email,1,1,0,0.084,0.368,0.07,утро,Android,2,0,6,0.658,0,4,1,4,0.399,промо,6,1,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,email,активация,17,29,0,0,Дом,,0,0,browse_no_cart,content_reco
u001182,2025-07-30,2025-07,2025-10-03,156,91,3,1,0,0,0,0,3264,0.178,0.363,0.372,Одежда,Silver,0,push,1,1,1,0.182,0.0,0.016,вечер,Android,3,0,2,1.0,0,9,1,5,0.607,промо,6,0,High,Dormant,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,17,3,0,0,Одежда,,1,1228,abandoned_cart,cart_recovery
u001183,2025-12-14,2025-12,2025-09-07,19,117,1,1,0,0,0,0,1857,0.033,0.698,0.621,Спорт,,0,email,1,1,0,0.0,0.084,0.0,утро,iOS,1,0,5,1.0,0,7,1,7,0.646,удержание,26,0,High,New_NoPurchase,Price_Sensitive,Activation,inapp,активация,3,0,0,0,Спорт,,0,0,none,onboarding_nudge
u001184,2025-01-18,2025-01,2025-12-23,349,10,0,9,0,0,0,0,4379,0.041,0.273,0.312,Электроника,Gold,1,email,0,0,0,0.032,0.029,0.068,вечер,Web,1,0,2,0.606,0,4,4,4,0.606,удержание,27,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,0,34,3,1,Электроника,14.0,1,6837,abandoned_cart,cart_recovery
u001185,2025-05-09,2025-05,2025-12-24,238,9,0,3,0,0,0,0,6194,0.027,0.241,0.286,Продукты,Silver,0,email,1,1,1,0.16,0.34,0.009,день,Web,2,0,6,0.702,0,11,2,3,0.497,промо,29,1,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,2,16,0,0,Продукты,,0,0,none,content_reco
u001186,2025-12-31,2025-12,2025-09-04,2,120,1,2,1,0,0,0,723,0.136,0.312,0.344,Детские,,0,push,1,1,0,0.198,0.0,0.012,день,iOS,1,0,8,1.0,0,4,6,3,0.567,сервис/поддержка,21,0,High,New_NoPurchase,Not_Price_Sensitive,Activation,push,активация,0,0,0,0,Детские,,1,300,abandoned_cart,cart_recovery
u001187,2025-09-09,2025-09,2025-12-26,115,7,1,7,0,1,0,0,1609,0.093,0.222,0.266,Путешествия,,0,push,1,1,0,0.48,0.449,0.035,утро,Android,2,0,4,0.616,0,6,2,2,0.225,промо,13,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,9,41,1,1,Путешествия,25.0,0,914,none,apology_help
u001188,2025-06-29,2025-06,2025-12-11,187,22,0,9,0,0,0,0,1082,0.096,0.15,0.337,Дом,Silver,0,push,1,0,0,0.479,0.031,0.026,ночь,iOS,2,1,9,0.706,0,2,2,4,0.359,реактивация,19,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,3,40,2,0,Спорт,13.0,0,464,none,content_reco
u001189,2025-07-02,2025-07,2025-11-28,184,35,0,4,0,1,1,1535,1396,0.061,0.177,0.264,Спорт,Gold,1,email,0,1,0,0.015,0.151,0.035,утро,Web,2,1,4,0.722,1824,0,6,2,0.497,промо,16,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,0,0,1,Спорт,,0,0,none,apology_help
u001190,2025-06-02,2025-06,2025-12-10,214,23,0,5,1,0,0,0,2139,0.013,0.379,0.519,Одежда,Silver,1,push,1,0,1,0.345,0.007,0.071,день,iOS,2,0,3,0.784,0,9,2,6,0.573,промо,9,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,0,34,0,0,Одежда,,1,703,abandoned_cart,cart_recovery
u001191,2025-01-26,2025-01,2025-12-20,341,13,1,5,1,0,0,0,2589,0.134,0.194,0.277,Детские,Silver,0,push,1,0,0,0.299,0.048,0.026,утро,Web,1,1,3,0.701,0,9,4,5,0.591,промо,5,2,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,0,43,1,0,Авто,7.0,0,1972,none,apology_help
u001192,2025-06-30,2025-06,2025-12-08,186,25,2,8,1,0,0,0,1825,0.004,0.57,0.654,Дом,Gold,0,email,1,0,0,0.212,0.023,0.053,день,Android,2,0,8,0.748,0,6,4,6,0.603,промо,30,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,push,активация,0,44,0,0,Дом,,1,1246,abandoned_cart,cart_recovery
u001193,2025-07-18,2025-07,2025-11-26,168,37,1,6,0,1,1,3071,2834,0.065,0.297,0.456,Одежда,Gold,1,inapp,1,0,1,0.077,0.034,0.053,день,Android,1,0,6,0.703,3648,7,1,2,0.552,удержание,10,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,0,0,1,0,Одежда,13.0,1,961,abandoned_cart,cart_recovery
u001194,2025-12-11,2025-12,2025-12-24,22,9,0,6,0,1,1,1470,1333,0.028,0.584,0.589,Электроника,Silver,0,email,1,1,0,0.195,0.375,0.043,утро,Web,3,0,8,0.47,1470,7,5,7,0.519,промо,15,0,High,First_Buyer,Price_Sensitive,Retention,email,удержание,0,41,2,0,Электроника,5.0,0,725,none,content_reco
u001195,2025-06-11,2025-06,2025-12-03,205,30,7,5,1,0,0,0,1599,0.055,0.486,0.661,Спорт,,0,inapp,1,1,0,0.0,0.272,0.032,вечер,Android,3,0,9,0.842,0,5,4,5,0.555,активация,7,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,push,реактивация,22,34,1,0,Электроника,2.0,1,1078,abandoned_cart,cart_recovery
u001196,2025-06-27,2025-06,2025-12-05,189,28,0,5,0,0,0,0,2851,0.009,0.175,0.304,Красота,,1,push,1,1,0,0.283,0.143,0.043,день,iOS,2,0,5,0.826,0,8,4,2,0.493,удержание,14,1,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,1,42,0,0,Красота,,0,0,none,winback
u001197,2025-10-13,2025-10,2025-12-28,81,5,5,5,1,0,0,0,1666,0.021,0.503,0.482,Одежда,Gold,1,email,1,0,0,0.248,0.029,0.055,вечер,Android,2,0,8,0.634,0,5,5,1,0.503,upsell,8,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,17,35,1,0,Одежда,17.0,0,1490,none,content_reco
u001198,2025-03-05,2025-03,2025-12-20,303,13,0,7,1,0,0,0,983,0.011,0.202,0.27,Одежда,Gold,0,email,1,0,0,0.275,0.011,0.054,вечер,Web,1,1,3,0.666,0,6,1,0,0.432,upsell,63,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,5,49,1,0,Одежда,17.0,1,326,abandoned_cart,cart_recovery
u001199,2025-05-31,2025-05,2025-12-21,216,12,3,11,1,1,3,20883,6819,0.155,0.053,0.166,Авто,Silver,0,push,1,1,0,0.521,0.404,0.111,вечер,iOS,3,1,3,0.408,20883,5,1,3,0.21,промо,2,0,VIP,Active_Buyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,22,63,3,0,Авто,47.0,0,4130,none,apology_help
u001200,2025-06-04,2025-06,2025-12-24,212,9,0,2,1,0,0,0,3348,0.026,0.302,0.37,Красота,,0,email,1,1,0,0.158,0.237,0.075,вечер,iOS,3,0,8,0.72,0,3,2,5,0.439,промо,13,2,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,0,34,1,0,Красота,18.0,1,1523,abandoned_cart,cart_recovery
